,Date,Product,Demand_count,Demand_mean,Demand_sum,Year,Month,Week
409,2013-08-19,Product_1359,6,19666.666666666668,118000,2013,8,1
410,2013-08-20,Product_1359,21,40428.57142857143,849000,2013,8,2
411,2013-08-21,Product_1359,17,18823.529411764706,320000,2013,8,3
412,2013-08-22,Product_1359,21,16523.809523809523,347000,2013,8,4
413,2013-08-23,Product_1359,13,95615.38461538461,1243000,2013,8,5
414,2013-08-26,Product_1359,9,20888.88888888889,188000,2013,8,1
415,2013-08-27,Product_1359,15,23400.0,351000,2013,8,2
416,2013-08-28,Product_1359,12,22083.333333333332,265000,2013,8,3
417,2013-08-29,Product_1359,17,12058.823529411764,205000,2013,8,4
418,2013-08-30,Product_1359,16,33812.5,541000,2013,8,5
419,2013-09-02,Product_1359,26,23230.76923076923,604000,2013,9,1
420,2013-09-03,Product_1359,12,12250.0,147000,2013,9,2
421,2013-09-04,Product_1359,14,14142.857142857143,198000,2013,9,3
422,2013-09-05,Product_1359,18,33444.444444444445,602000,2013,9,4
423,2013-09-06,Product_1359,11,14272.727272727272,157000,2013,9,5
424,2013-09-09,Product_1359,16,38750.0,620000,2013,9,1
425,2013-09-10,Product_1359,13,56846.153846153844,739000,2013,9,2
426,2013-09-11,Product_1359,15,11133.333333333334,167000,2013,9,3
427,2013-09-12,Product_1359,11,8454.545454545454,93000,2013,9,4
428,2013-09-13,Product_1359,5,4600.0,23000,2013,9,5
429,2013-09-17,Product_1359,16,41750.0,668000,2013,9,2
430,2013-09-18,Product_1359,24,28541.666666666668,685000,2013,9,3
431,2013-09-19,Product_1359,11,8636.363636363636,95000,2013,9,4
432,2013-09-20,Product_1359,10,16200.0,162000,2013,9,5
433,2013-09-24,Product_1359,23,22347.82608695652,514000,2013,9,2
434,2013-09-25,Product_1359,13,21000.0,273000,2013,9,3
435,2013-09-26,Product_1359,18,19055.555555555555,343000,2013,9,4
436,2013-09-27,Product_1359,13,7692.307692307692,100000,2013,9,5
437,2013-09-30,Product_1359,22,63636.36363636364,1400000,2013,9,1
438,2013-10-01,Product_1359,22,30954.545454545456,681000,2013,10,2
439,2013-10-02,Product_1359,13,25769.23076923077,335000,2013,10,3
440,2013-10-03,Product_1359,17,26941.176470588234,458000,2013,10,4
441,2013-10-04,Product_1359,17,23647.058823529413,402000,2013,10,5
442,2013-10-07,Product_1359,12,15083.333333333334,181000,2013,10,1
443,2013-10-08,Product_1359,14,59714.28571428572,836000,2013,10,2
444,2013-10-09,Product_1359,18,38111.11111111111,686000,2013,10,3
445,2013-10-10,Product_1359,22,17181.81818181818,378000,2013,10,4
446,2013-10-11,Product_1359,15,96733.33333333333,1451000,2013,10,5
447,2013-10-15,Product_1359,19,22894.736842105263,435000,2013,10,2
448,2013-10-16,Product_1359,15,11733.333333333334,176000,2013,10,3
449,2013-10-17,Product_1359,16,14750.0,236000,2013,10,4
450,2013-10-18,Product_1359,15,17666.666666666668,265000,2013,10,5
451,2013-10-21,Product_1359,22,10681.818181818182,235000,2013,10,1
452,2013-10-22,Product_1359,19,36052.63157894737,685000,2013,10,2
453,2013-10-23,Product_1359,12,4500.0,54000,2013,10,3
454,2013-10-24,Product_1359,15,6466.666666666667,97000,2013,10,4
455,2013-10-25,Product_1359,17,25764.70588235294,438000,2013,10,5
456,2013-10-27,Product_1359,1,10000.0,10000,2013,10,7
457,2013-10-28,Product_1359,12,26916.666666666668,323000,2013,10,1
458,2013-10-29,Product_1359,17,31058.823529411766,528000,2013,10,2
459,2013-10-30,Product_1359,12,32750.0,393000,2013,10,3
460,2013-10-31,Product_1359,18,19055.555555555555,343000,2013,10,4
461,2013-11-01,Product_1359,28,57821.42857142857,1619000,2013,11,5
462,2013-11-05,Product_1359,25,18280.0,457000,2013,11,2
463,2013-11-06,Product_1359,19,55263.15789473684,1050000,2013,11,3
464,2013-11-07,Product_1359,10,45600.0,456000,2013,11,4
465,2013-11-08,Product_1359,17,14235.29411764706,242000,2013,11,5
466,2013-11-11,Product_1359,12,8666.666666666666,104000,2013,11,1
467,2013-11-12,Product_1359,14,19214.285714285714,269000,2013,11,2
468,2013-11-13,Product_1359,20,68150.0,1363000,2013,11,3
469,2013-11-14,Product_1359,13,11461.538461538461,149000,2013,11,4
470,2013-11-15,Product_1359,16,29125.0,466000,2013,11,5
471,2013-11-17,Product_1359,1,50000.0,50000,2013,11,7
472,2013-11-18,Product_1359,18,38500.0,693000,2013,11,1
473,2013-11-19,Product_1359,17,13529.411764705883,230000,2013,11,2
474,2013-11-20,Product_1359,12,37750.0,453000,2013,11,3
475,2013-11-21,Product_1359,24,17416.666666666668,418000,2013,11,4
476,2013-11-22,Product_1359,21,18761.904761904763,394000,2013,11,5
477,2013-11-25,Product_1359,24,15458.333333333334,371000,2013,11,1
478,2013-11-26,Product_1359,15,19466.666666666668,292000,2013,11,2
479,2013-11-27,Product_1359,10,41000.0,410000,2013,11,3
480,2013-11-28,Product_1359,10,9200.0,92000,2013,11,4
481,2013-11-29,Product_1359,12,72666.66666666667,872000,2013,11,5
482,2013-12-02,Product_1359,22,29272.727272727272,644000,2013,12,1
483,2013-12-03,Product_1359,13,23076.923076923078,300000,2013,12,2
484,2013-12-04,Product_1359,23,17652.17391304348,406000,2013,12,3
485,2013-12-05,Product_1359,15,35866.666666666664,538000,2013,12,4
486,2013-12-06,Product_1359,19,47947.36842105263,911000,2013,12,5
487,2013-12-09,Product_1359,16,13750.0,220000,2013,12,1
488,2013-12-10,Product_1359,14,24071.428571428572,337000,2013,12,2
489,2013-12-11,Product_1359,18,23888.88888888889,430000,2013,12,3
490,2013-12-12,Product_1359,13,26692.30769230769,347000,2013,12,4
491,2013-12-13,Product_1359,20,49500.0,990000,2013,12,5
492,2013-12-16,Product_1359,15,57333.333333333336,860000,2013,12,1
493,2013-12-17,Product_1359,16,22500.0,360000,2013,12,2
494,2013-12-18,Product_1359,19,21684.21052631579,412000,2013,12,3
495,2013-12-19,Product_1359,13,28461.53846153846,370000,2013,12,4
496,2013-12-20,Product_1359,18,21888.88888888889,394000,2013,12,5
497,2013-12-24,Product_1359,26,27115.384615384617,705000,2013,12,2
498,2013-12-25,Product_1359,11,13545.454545454546,149000,2013,12,3
499,2013-12-26,Product_1359,18,20833.333333333332,375000,2013,12,4
500,2014-01-06,Product_1359,29,18034.48275862069,523000,2014,1,1
501,2014-01-07,Product_1359,14,29071.428571428572,407000,2014,1,2
502,2014-01-08,Product_1359,22,28272.727272727272,622000,2014,1,3
503,2014-01-09,Product_1359,19,14578.947368421053,277000,2014,1,4
504,2014-01-10,Product_1359,12,21916.666666666668,263000,2014,1,5
505,2014-01-14,Product_1359,17,18235.29411764706,310000,2014,1,2
506,2014-01-15,Product_1359,19,29157.894736842107,554000,2014,1,3
507,2014-01-16,Product_1359,16,43875.0,702000,2014,1,4
508,2014-01-17,Product_1359,18,21388.88888888889,385000,2014,1,5
509,2014-01-20,Product_1359,18,23000.0,414000,2014,1,1
510,2014-01-21,Product_1359,18,38500.0,693000,2014,1,2
511,2014-01-22,Product_1359,9,15888.888888888889,143000,2014,1,3
512,2014-01-23,Product_1359,11,20272.727272727272,223000,2014,1,4
513,2014-01-24,Product_1359,23,19869.565217391304,457000,2014,1,5
514,2014-01-27,Product_1359,16,21250.0,340000,2014,1,1
515,2014-01-28,Product_1359,14,17285.714285714286,242000,2014,1,2
516,2014-01-29,Product_1359,11,58181.818181818184,640000,2014,1,3
517,2014-01-30,Product_1359,8,17000.0,136000,2014,1,4
518,2014-01-31,Product_1359,16,28562.5,457000,2014,1,5
519,2014-02-03,Product_1359,22,64318.181818181816,1415000,2014,2,1
520,2014-02-04,Product_1359,21,32285.714285714286,678000,2014,2,2
521,2014-02-05,Product_1359,19,59210.52631578947,1125000,2014,2,3
522,2014-02-06,Product_1359,15,19733.333333333332,296000,2014,2,4
523,2014-02-09,Product_1359,1,75000.0,75000,2014,2,7
524,2014-02-10,Product_1359,27,15037.037037037036,406000,2014,2,1
525,2014-02-12,Product_1359,15,10466.666666666666,157000,2014,2,3
526,2014-02-13,Product_1359,14,25214.285714285714,353000,2014,2,4
527,2014-02-14,Product_1359,10,19100.0,191000,2014,2,5
528,2014-02-17,Product_1359,18,27222.222222222223,490000,2014,2,1
529,2014-02-18,Product_1359,11,41818.181818181816,460000,2014,2,2
530,2014-02-19,Product_1359,17,21117.647058823528,359000,2014,2,3
531,2014-02-20,Product_1359,14,7142.857142857143,100000,2014,2,4
532,2014-02-21,Product_1359,27,19000.0,513000,2014,2,5
533,2014-02-24,Product_1359,11,18818.18181818182,207000,2014,2,1
534,2014-02-25,Product_1359,14,11857.142857142857,166000,2014,2,2
535,2014-02-26,Product_1359,10,26100.0,261000,2014,2,3
536,2014-02-27,Product_1359,13,16846.153846153848,219000,2014,2,4
537,2014-02-28,Product_1359,16,21687.5,347000,2014,2,5
538,2014-03-03,Product_1359,21,41809.52380952381,878000,2014,3,1
539,2014-03-04,Product_1359,23,13304.347826086956,306000,2014,3,2
540,2014-03-05,Product_1359,12,19166.666666666668,230000,2014,3,3
541,2014-03-06,Product_1359,21,59238.09523809524,1244000,2014,3,4
542,2014-03-07,Product_1359,13,20461.53846153846,266000,2014,3,5
543,2014-03-10,Product_1359,11,28181.81818181818,310000,2014,3,1
544,2014-03-11,Product_1359,15,49400.0,741000,2014,3,2
545,2014-03-12,Product_1359,17,23529.41176470588,400000,2014,3,3
546,2014-03-13,Product_1359,6,12000.0,72000,2014,3,4
547,2014-03-14,Product_1359,15,15533.333333333334,233000,2014,3,5
548,2014-03-17,Product_1359,16,19937.5,319000,2014,3,1
549,2014-03-18,Product_1359,13,77307.69230769231,1005000,2014,3,2
550,2014-03-19,Product_1359,13,62384.61538461538,811000,2014,3,3
551,2014-03-20,Product_1359,23,25521.739130434784,587000,2014,3,4
552,2014-03-24,Product_1359,23,11826.08695652174,272000,2014,3,1
553,2014-03-25,Product_1359,15,40000.0,600000,2014,3,2
554,2014-03-26,Product_1359,19,29894.736842105263,568000,2014,3,3
555,2014-03-27,Product_1359,7,11000.0,77000,2014,3,4
556,2014-03-28,Product_1359,3,10666.666666666666,32000,2014,3,5
557,2014-03-31,Product_1359,17,14000.0,238000,2014,3,1
558,2014-04-01,Product_1359,17,25588.235294117647,435000,2014,4,2
559,2014-04-02,Product_1359,16,16125.0,258000,2014,4,3
560,2014-04-03,Product_1359,9,25000.0,225000,2014,4,4
561,2014-04-04,Product_1359,19,34736.84210526316,660000,2014,4,5
562,2014-04-07,Product_1359,9,40777.77777777778,367000,2014,4,1
563,2014-04-08,Product_1359,9,21222.222222222223,191000,2014,4,2
564,2014-04-09,Product_1359,15,20866.666666666668,313000,2014,4,3
565,2014-04-10,Product_1359,9,38666.666666666664,348000,2014,4,4
566,2014-04-11,Product_1359,12,23416.666666666668,281000,2014,4,5
567,2014-04-14,Product_1359,12,26416.666666666668,317000,2014,4,1
568,2014-04-15,Product_1359,12,27916.666666666668,335000,2014,4,2
569,2014-04-16,Product_1359,10,85900.0,859000,2014,4,3
570,2014-04-17,Product_1359,11,62090.90909090909,683000,2014,4,4
571,2014-04-18,Product_1359,22,11318.181818181818,249000,2014,4,5
572,2014-04-21,Product_1359,13,12769.23076923077,166000,2014,4,1
573,2014-04-22,Product_1359,12,17583.333333333332,211000,2014,4,2
574,2014-04-23,Product_1359,6,13500.0,81000,2014,4,3
575,2014-04-24,Product_1359,13,16153.846153846154,210000,2014,4,4
576,2014-04-25,Product_1359,11,42000.0,462000,2014,4,5
577,2014-04-28,Product_1359,11,88636.36363636363,975000,2014,4,1
578,2014-04-30,Product_1359,13,18153.846153846152,236000,2014,4,3
579,2014-05-01,Product_1359,16,26375.0,422000,2014,5,4
580,2014-05-02,Product_1359,7,39142.857142857145,274000,2014,5,5
581,2014-05-07,Product_1359,9,26111.11111111111,235000,2014,5,3
582,2014-05-08,Product_1359,12,21416.666666666668,257000,2014,5,4
583,2014-05-09,Product_1359,10,50400.0,504000,2014,5,5
584,2014-05-12,Product_1359,25,30440.0,761000,2014,5,1
585,2014-05-13,Product_1359,17,26117.647058823528,444000,2014,5,2
586,2014-05-14,Product_1359,15,30133.333333333332,452000,2014,5,3
587,2014-05-15,Product_1359,10,26900.0,269000,2014,5,4
588,2014-05-16,Product_1359,16,39687.5,635000,2014,5,5
589,2014-05-19,Product_1359,16,70875.0,1134000,2014,5,1
590,2014-05-20,Product_1359,11,87181.81818181818,959000,2014,5,2
591,2014-05-21,Product_1359,14,16928.571428571428,237000,2014,5,3
592,2014-05-22,Product_1359,8,24375.0,195000,2014,5,4
593,2014-05-23,Product_1359,17,23529.41176470588,400000,2014,5,5
594,2014-05-26,Product_1359,14,19642.85714285714,275000,2014,5,1
595,2014-05-27,Product_1359,11,33181.818181818184,365000,2014,5,2
596,2014-05-28,Product_1359,11,18727.272727272728,206000,2014,5,3
597,2014-05-29,Product_1359,10,14200.0,142000,2014,5,4
598,2014-05-30,Product_1359,14,25285.714285714286,354000,2014,5,5
599,2014-06-02,Product_1359,21,15571.42857142857,327000,2014,6,1
600,2014-06-03,Product_1359,12,28250.0,339000,2014,6,2
601,2014-06-04,Product_1359,11,52000.0,572000,2014,6,3
602,2014-06-05,Product_1359,10,32800.0,328000,2014,6,4
603,2014-06-06,Product_1359,10,16000.0,160000,2014,6,5
604,2014-06-09,Product_1359,11,6272.727272727273,69000,2014,6,1
605,2014-06-10,Product_1359,11,13090.90909090909,144000,2014,6,2
606,2014-06-11,Product_1359,13,22769.23076923077,296000,2014,6,3
607,2014-06-12,Product_1359,9,9222.222222222223,83000,2014,6,4
608,2014-06-13,Product_1359,12,16666.666666666668,200000,2014,6,5
609,2014-06-16,Product_1359,14,20857.14285714286,292000,2014,6,1
610,2014-06-17,Product_1359,13,27615.384615384617,359000,2014,6,2
611,2014-06-18,Product_1359,13,12692.307692307691,165000,2014,6,3
612,2014-06-19,Product_1359,11,6090.909090909091,67000,2014,6,4
613,2014-06-20,Product_1359,16,26250.0,420000,2014,6,5
614,2014-06-23,Product_1359,15,42533.333333333336,638000,2014,6,1
615,2014-06-24,Product_1359,16,18687.5,299000,2014,6,2
616,2014-06-25,Product_1359,15,57000.0,855000,2014,6,3
617,2014-06-26,Product_1359,11,75363.63636363637,829000,2014,6,4
618,2014-06-27,Product_1359,8,14875.0,119000,2014,6,5
619,2014-06-29,Product_1359,1,25000.0,25000,2014,6,7
620,2014-06-30,Product_1359,18,26055.555555555555,469000,2014,6,1
621,2014-07-01,Product_1359,21,21761.904761904763,457000,2014,7,2
622,2014-07-02,Product_1359,18,20777.777777777777,374000,2014,7,3
623,2014-07-03,Product_1359,14,14714.285714285714,206000,2014,7,4
624,2014-07-04,Product_1359,10,34100.0,341000,2014,7,5
625,2014-07-07,Product_1359,17,21176.470588235294,360000,2014,7,1
626,2014-07-08,Product_1359,9,10888.888888888889,98000,2014,7,2
627,2014-07-09,Product_1359,15,7200.0,108000,2014,7,3
628,2014-07-10,Product_1359,13,12615.384615384615,164000,2014,7,4
629,2014-07-11,Product_1359,10,8800.0,88000,2014,7,5
630,2014-07-14,Product_1359,14,30928.571428571428,433000,2014,7,1
631,2014-07-15,Product_1359,15,66666.66666666667,1000000,2014,7,2
632,2014-07-16,Product_1359,15,46533.333333333336,698000,2014,7,3
633,2014-07-17,Product_1359,11,26272.727272727272,289000,2014,7,4
634,2014-07-18,Product_1359,13,13307.692307692309,173000,2014,7,5
635,2014-07-22,Product_1359,24,44041.666666666664,1057000,2014,7,2
636,2014-07-23,Product_1359,17,26058.823529411766,443000,2014,7,3
637,2014-07-24,Product_1359,12,35666.666666666664,428000,2014,7,4
638,2014-07-25,Product_1359,13,13615.384615384615,177000,2014,7,5
639,2014-07-28,Product_1359,11,25545.454545454544,281000,2014,7,1
640,2014-07-29,Product_1359,20,39700.0,794000,2014,7,2
641,2014-07-30,Product_1359,14,36785.71428571428,515000,2014,7,3
642,2014-07-31,Product_1359,10,53800.0,538000,2014,7,4
643,2014-08-01,Product_1359,20,39300.0,786000,2014,8,5
644,2014-08-04,Product_1359,14,49642.857142857145,695000,2014,8,1
645,2014-08-05,Product_1359,18,18555.555555555555,334000,2014,8,2
646,2014-08-06,Product_1359,17,18882.352941176472,321000,2014,8,3
647,2014-08-07,Product_1359,8,37875.0,303000,2014,8,4
648,2014-08-08,Product_1359,8,10375.0,83000,2014,8,5
649,2014-08-11,Product_1359,1,5000.0,5000,2014,8,1
650,2014-08-12,Product_1359,1,2000.0,2000,2014,8,2
651,2014-08-13,Product_1359,2,3000.0,6000,2014,8,3
652,2014-08-15,Product_1359,10,19600.0,196000,2014,8,5
653,2014-08-18,Product_1359,14,9857.142857142857,138000,2014,8,1
654,2014-08-19,Product_1359,19,20263.157894736843,385000,2014,8,2
655,2014-08-20,Product_1359,16,15250.0,244000,2014,8,3
656,2014-08-21,Product_1359,15,17800.0,267000,2014,8,4
657,2014-08-22,Product_1359,10,9500.0,95000,2014,8,5
658,2014-08-25,Product_1359,21,13714.285714285714,288000,2014,8,1
659,2014-08-26,Product_1359,13,61461.53846153846,799000,2014,8,2
660,2014-08-27,Product_1359,16,13562.5,217000,2014,8,3
661,2014-08-28,Product_1359,13,6846.153846153846,89000,2014,8,4
662,2014-08-29,Product_1359,15,34000.0,510000,2014,8,5
663,2014-09-01,Product_1359,14,29071.428571428572,407000,2014,9,1
664,2014-09-02,Product_1359,20,80450.0,1609000,2014,9,2
665,2014-09-03,Product_1359,12,10833.333333333334,130000,2014,9,3
666,2014-09-04,Product_1359,12,41000.0,492000,2014,9,4
667,2014-09-05,Product_1359,11,19272.727272727272,212000,2014,9,5
668,2014-09-08,Product_1359,15,15466.666666666666,232000,2014,9,1
669,2014-09-09,Product_1359,18,9277.777777777777,167000,2014,9,2
670,2014-09-10,Product_1359,12,23416.666666666668,281000,2014,9,3
671,2014-09-11,Product_1359,10,8900.0,89000,2014,9,4
672,2014-09-12,Product_1359,11,24454.545454545456,269000,2014,9,5
673,2014-09-16,Product_1359,19,16526.315789473683,314000,2014,9,2
674,2014-09-17,Product_1359,16,84562.5,1353000,2014,9,3
675,2014-09-18,Product_1359,9,21555.555555555555,194000,2014,9,4
676,2014-09-19,Product_1359,12,30083.333333333332,361000,2014,9,5
677,2014-09-22,Product_1359,22,14181.818181818182,312000,2014,9,1
678,2014-09-24,Product_1359,18,12111.111111111111,218000,2014,9,3
679,2014-09-25,Product_1359,12,12416.666666666666,149000,2014,9,4
680,2014-09-26,Product_1359,15,11933.333333333334,179000,2014,9,5
681,2014-09-29,Product_1359,12,21416.666666666668,257000,2014,9,1
682,2014-09-30,Product_1359,20,30650.0,613000,2014,9,2
683,2014-10-01,Product_1359,21,21095.238095238095,443000,2014,10,3
684,2014-10-02,Product_1359,11,28090.909090909092,309000,2014,10,4
685,2014-10-03,Product_1359,18,25500.0,459000,2014,10,5
686,2014-10-06,Product_1359,18,22722.222222222223,409000,2014,10,1
687,2014-10-07,Product_1359,15,37333.333333333336,560000,2014,10,2
688,2014-10-08,Product_1359,12,92416.66666666667,1109000,2014,10,3
689,2014-10-09,Product_1359,16,12937.5,207000,2014,10,4
690,2014-10-10,Product_1359,9,16888.88888888889,152000,2014,10,5
691,2014-10-14,Product_1359,18,23777.777777777777,428000,2014,10,2
692,2014-10-15,Product_1359,15,57200.0,858000,2014,10,3
693,2014-10-16,Product_1359,10,7800.0,78000,2014,10,4
694,2014-10-17,Product_1359,17,16058.823529411764,273000,2014,10,5
695,2014-10-20,Product_1359,9,26777.777777777777,241000,2014,10,1
696,2014-10-21,Product_1359,18,17388.88888888889,313000,2014,10,2
697,2014-10-22,Product_1359,15,48933.333333333336,734000,2014,10,3
698,2014-10-23,Product_1359,23,21130.434782608696,486000,2014,10,4
699,2014-10-24,Product_1359,20,44400.0,888000,2014,10,5
700,2014-10-27,Product_1359,15,21600.0,324000,2014,10,1
701,2014-10-28,Product_1359,21,28952.380952380954,608000,2014,10,2
702,2014-10-29,Product_1359,9,68111.11111111111,613000,2014,10,3
703,2014-10-30,Product_1359,11,10000.0,110000,2014,10,4
704,2014-10-31,Product_1359,11,13454.545454545454,148000,2014,10,5
705,2014-11-04,Product_1359,22,44000.0,968000,2014,11,2
706,2014-11-05,Product_1359,15,24466.666666666668,367000,2014,11,3
707,2014-11-06,Product_1359,11,39454.545454545456,434000,2014,11,4
708,2014-11-07,Product_1359,20,14450.0,289000,2014,11,5
709,2014-11-10,Product_1359,19,15105.263157894737,287000,2014,11,1
710,2014-11-11,Product_1359,12,23083.333333333332,277000,2014,11,2
711,2014-11-12,Product_1359,12,29500.0,354000,2014,11,3
712,2014-11-13,Product_1359,8,88875.0,711000,2014,11,4
713,2014-11-14,Product_1359,18,15166.666666666666,273000,2014,11,5
714,2014-11-17,Product_1359,11,11818.181818181818,130000,2014,11,1
715,2014-11-18,Product_1359,17,47882.35294117647,814000,2014,11,2
716,2014-11-19,Product_1359,12,26833.333333333332,322000,2014,11,3
717,2014-11-20,Product_1359,16,44562.5,713000,2014,11,4
718,2014-11-21,Product_1359,18,12833.333333333334,231000,2014,11,5
719,2014-11-25,Product_1359,22,44318.181818181816,975000,2014,11,2
720,2014-11-26,Product_1359,21,30476.190476190477,640000,2014,11,3
721,2014-11-27,Product_1359,14,14642.857142857143,205000,2014,11,4
722,2014-11-28,Product_1359,17,18588.235294117647,316000,2014,11,5
723,2014-12-01,Product_1359,19,17736.842105263157,337000,2014,12,1
